w_id,file_name,line_no,word_no,word,pos_contributor_1,pos_contributor_2,pos_contributor_3,fpos,fner
434,File-01,25,17,থাকেন,VM,VAUX,VAUX,VM,O
435,File-01,25,18,নায়িকা,NN,Unk,NN,NN,O
436,File-01,25,19,।,PU,Unk,PU,PU,O
437,File-01,26,1,প্রতিবারের,JJ,Unk,JJ,JJ,O
438,File-01,26,2,ধারাবাহিকতায়,NN,Unk,NN,NN,O
439,File-01,26,3,এবার,RB,NN,RB,RB,TIME
440,File-01,26,4,ছয়টি,JJ,Unk,JJ,JJ,O
441,File-01,26,5,গরু,NN,Unk,NN,NN,O
442,File-01,26,6,কোরবানি,NN,Unk,Unk,NN,O
443,File-01,26,7,দেওয়ার,VM,Unk,VM,VM,O
444,File-01,26,8,সিদ্ধান্ত,NN,Unk,Unk,NN,O
445,File-01,26,9,নিয়েছেন,VM,Unk,VM,VM,O
446,File-01,26,10,এই,DT,DEM,DEM,DT,O
447,File-01,26,11,চিত্রনায়িকা,NN,Unk,NN,NN,O
448,File-01,26,12,।,PU,Unk,PU,PU,O
449,File-01,27,1,অন্তর্জাল,JJ,Unk,Unk,JJ,O
450,File-01,27,2,ও,CC,CC,CC,CC,O
451,File-01,27,3,গণমাধ্যমে,NN,Unk,NN,NN,O
452,File-01,27,4,এ,PRP,DEM,PRP,PRP,O
453,File-01,27,5,প্রসঙ্গে,NN,NN,NN,NN,O
454,File-01,27,6,পরীমনি,PRP,Unk,PRP,PRP,PER
455,File-01,27,7,জানিয়েছেন,NN,VM,NN,NN,O
456,File-01,27,8,",",PU,SYM,SYM,PU,O
457,File-01,27,9,‘,PU,SYM,PU,PU,O
458,File-01,27,10,গত,JJ,Unk,Unk,JJ,TIME
459,File-01,27,11,পাঁচ,JJ,QC,QC,JJ,TIME
460,File-01,27,12,বছর,NN,NN,NN,NN,TIME
461,File-01,27,13,এফডিসিতে,NN,Unk,NN,NN,ORG
462,File-01,27,14,কোরবানি,NN,Unk,NN,NN,O
463,File-01,27,15,দিচ্ছি,VM,Unk,VM,VM,O
464,File-01,27,16,।,PU,Unk,PU,PU,O
465,File-01,28,1,পরী,NN,Unk,NN,NN,PER
466,File-01,28,2,আরও,RB,QF,RB,RB,O
467,File-01,28,3,জানিয়েছেন,VM,VM,VM,VM,O
468,File-01,28,4,",",PU,SYM,PU,PU,O
469,File-01,28,5,এবার,RB,PRP,RB,RB,O
470,File-01,28,6,এফডিসিতে,NN,Unk,Unk,NN,ORG
471,File-01,28,7,স্বাস্থ্যবিধি,NN,Unk,Unk,NN,O
472,File-01,28,8,মেনে,VM,NN,VM,VM,O
473,File-01,28,9,মাংস,NN,NN,NN,NN,O
474,File-01,28,10,বিতরণ,NN,Unk,NN,NN,O
475,File-01,28,11,করবেন,VM,VM,VM,VM,O
476,File-01,28,12,তিনি,PRP,PRP,PRP,PRP,PER
477,File-01,28,13,।,PU,Unk,PU,PU,O
478,File-01,29,1,তবে,CC,CC,CC,CC,O
479,File-01,29,2,একই,JJ,JJ,JJ,JJ,O
480,File-01,29,3,অঙ্গনের,NN,Unk,NN,NN,O
481,File-01,29,4,তারকা,NN,Unk,NN,NN,O
482,File-01,29,5,হলেও,CC,VM,CC,CC,O
483,File-01,29,6,তারা,PRP,PRP,PRP,PRP,O
484,File-01,29,7,এর,PRP,PRP,PRP,PRP,O
485,File-01,29,8,আগে,RB,NST,RB,RB,O
486,File-01,29,9,এক,JJ,QC,JJ,JJ,O
487,File-01,29,10,সঙ্গে,NN,PSP,PSP,NN,O
488,File-01,29,11,অভিনয়,NN,Unk,Unk,NN,O
489,File-01,29,12,কিংবা,CC,CC,CC,CC,O
490,File-01,29,13,অন্য,JJ,JJ,JJ,JJ,O
491,File-01,29,14,কোনো,JJ,QF,JJ,JJ,O
492,File-01,29,15,কাজ,NN,NN,NN,NN,O
493,File-01,29,16,করেননি,VM,VM,VM,VM,O
494,File-01,29,17,।,PU,Unk,Unk,PU,O
495,File-01,30,1,বিটিভির,NNP,Unk,NNP,NNP,ORG
496,File-01,30,2,আনন্দমেলা,NNP,Unk,NNP,NNP,O
497,File-01,30,3,নামের,NN,Unk,NN,NN,O
498,File-01,30,4,ম্যাগাজিন,NN,Unk,Unk,NN,O
499,File-01,30,5,অনুষ্ঠানের,NN,Unk,Unk,NN,O
500,File-01,30,6,মাধ্যমে,NN,PSP,PSP,NN,O
501,File-01,30,7,তাদের,PRP,PRP,PRP,PRP,O
502,File-01,30,8,এক,JJ,QC,JJ,JJ,O
503,File-01,30,9,সঙ্গে,NN,PSP,PSP,NN,O
504,File-01,30,10,টিভি,NN,Unk,NN,NN,O
505,File-01,30,11,পর্দায়,NN,Unk,Unk,NN,O
506,File-01,30,12,দেখা,VM,VM,VM,VM,O
507,File-01,30,13,যাবে,VM,VAUX,VAUX,VM,O
508,File-01,30,14,।,PU,Unk,Unk,PU,O
509,File-01,31,1,তবে,CC,CC,CC,CC,O
510,File-01,31,2,অভিনয়ে,NN,Unk,NN,NN,O
511,File-01,31,3,নয়,RB,VM,RB,RB,O
512,File-01,31,4,",",PU,SYM,SYM,PU,O
513,File-01,31,5,উপস্থাপনার,NN,Unk,Unk,NN,O
514,File-01,31,6,মধ্য,NN,Unk,Unk,NN,O
515,File-01,31,7,দিয়ে,PSP,PSP,PSP,PSP,O
516,File-01,31,8,অনুষ্ঠানটিতে,NN,NN,NN,NN,O
517,File-01,31,9,বারবার,RB,NN,RB,RB,O
518,File-01,31,10,দর্শকের,NN,Unk,Unk,NN,O
519,File-01,31,11,সামনে,NN,NST,NST,NN,O
520,File-01,31,12,আসবেন,VM,VM,VM,VM,O
521,File-01,31,13,তারা,PRP,PRP,PRP,PRP,O
522,File-01,31,14,দুজন,NN,Unk,NN,NN,O
523,File-01,31,15,।,PU,Unk,Unk,PU,O
524,File-01,32,1,প্রতিটি,CD,QF,QF,CD,O
525,File-01,32,2,দোকানকে,NN,Unk,Unk,NN,O
526,File-01,32,3,কেন্দ্র,NN,NN,NN,NN,O
527,File-01,32,4,করে,PSP,VM,VM,PSP,O
528,File-01,32,5,তৈরী,JJ,Unk,Unk,JJ,O
529,File-01,32,6,হয়েছে,VM,VAUX,VM,VM,O
530,File-01,32,7,নানা,JJ,JJ,JJ,JJ,O
531,File-01,32,8,ঘটনা,NN,NN,NN,NN,O
532,File-01,32,9,এবং,CC,CC,CC,CC,O
533,File-01,32,10,এগিয়ে,NN,VM,NN,NN,O
534,File-01,32,11,চলেছে,VM,VAUX,VAUX,VM,O
535,File-01,32,12,ঈদের,NN,Unk,Unk,NN,O
536,File-01,32,13,‘,PU,SYM,SYM,PU,O
537,File-01,32,14,আনন্দমেলা,NN,Unk,Unk,NN,O
538,File-01,32,15,’,PU,Unk,Unk,PU,O
539,File-01,32,16,র,PSP,RP,PSP,PSP,O
540,File-01,32,17,কাহিনী,NN,Unk,NN,NN,O
541,File-01,32,18,।,PU,Unk,PU,PU,O
542,File-01,33,1,এবারের,DT,Unk,DT,DT,O
543,File-01,33,2,আনন্দমেলার,NN,Unk,Unk,NN,O
544,File-01,33,3,আয়োজনে,NN,Unk,Unk,NN,O
545,File-01,33,4,আরও,RB,QF,RB,RB,O
546,File-01,33,5,থাকছে,VM,Unk,Unk,VM,O
547,File-01,33,6,-,PU,SYM,SYM,PU,O
548,File-01,33,7,পপ,NN,Unk,Unk,NN,O
549,File-01,33,8,সম্রাট,NN,Unk,Unk,NN,O
550,File-01,33,9,আজম,NNP,Unk,Unk,NNP,O
551,File-01,33,10,খানের,CD,Unk,CD,CD,O
552,File-01,33,11,৩টি,CD,Unk,CD,CD,O
553,File-01,33,12,গানের,NN,NN,NN,NN,O
554,File-01,33,13,কোলাজ,PSP,Unk,PSP,PSP,O
555,File-01,33,14,করে,CD,VM,CD,CD,O
556,File-01,33,15,একটি,CD,QC,CD,CD,O
557,File-01,33,16,গান,NN,NN,NN,NN,O
558,File-01,33,17,।,PU,Unk,Unk,PU,O
559,File-01,34,1,এছাড়াও,RB,Unk,Unk,RB,O
560,File-01,34,2,‘,PU,SYM,PU,PU,O
561,File-01,34,3,আগে,JJ,NST,JJ,JJ,O
562,File-01,34,4,কি,PRP,INTF,PRP,PRP,O
563,File-01,34,5,সুন্দর,JJ,JJ,JJ,JJ,O
564,File-01,34,6,দিন,NN,NN,NN,NN,O
565,File-01,34,7,কাটাইতাম,VM,Unk,Unk,VM,O
566,File-01,34,8,’,PU,Unk,Unk,PU,O
567,File-01,34,9,গানটি,NN,Unk,NN,NN,O
568,File-01,34,10,নতুনভাবে,JJ,Unk,Unk,JJ,O
569,File-01,34,11,ফিউশন,NN,Unk,NN,NN,O
570,File-01,34,12,করে,PSP,VM,VM,PSP,O
571,File-01,34,13,উপস্থাপন,NN,Unk,NN,NN,O
572,File-01,34,14,করা,VM,VM,VM,VM,O
573,File-01,34,15,হয়েছে,VM,VAUX,VAUX,VM,O
574,File-01,34,16,।,PU,Unk,PU,PU,O
575,File-01,35,1,জীবনের,NN,NN,NN,NN,PER
576,File-01,35,2,সবচেয়ে,JJ,INTF,INTF,JJ,O
577,File-01,35,3,বড়,JJ,JJ,JJ,JJ,O
578,File-01,35,4,আনন্দ,NN,NN,NN,NN,PER
579,File-01,35,5,যে,PRP,CC,CC,PRP,O
580,File-01,35,6,মানবতার,NN,Unk,Unk,NN,PER
581,File-01,35,7,সেবার,NN,Unk,Unk,NN,PER
582,File-01,35,8,মধ্যে,PSP,NST,PSP,PSP,O
583,File-01,35,9,গানে,NN,Unk,Unk,NN,PER
584,File-01,35,10,গানে,NN,Unk,Unk,NN,PER
585,File-01,35,11,এই,DT,DEM,DT,DT,O
586,File-01,35,12,কথাগুলোই,NN,Unk,NN,NN,PER
587,File-01,35,13,ফুটিয়ে,VM,Unk,Unk,VM,O
588,File-01,35,14,তুলবেন,VM,Unk,VM,VM,O
589,File-01,35,15,সংগীতশিল্পী,NN,Unk,NN,NN,PER
590,File-01,35,16,পিন্টু,NNP,Unk,Unk,NNP,PER
591,File-01,35,17,ঘোষ,NNP,XC,NNP,NNP,PER
592,File-01,35,18,।,PU,Unk,Unk,PU,O
593,File-01,36,1,দেশের,NN,Unk,NN,NN,PER
594,File-01,36,2,বিভিন্ন,JJ,JJ,JJ,JJ,O
595,File-01,36,3,অঞ্চলের,NN,NN,NN,NN,PER
596,File-01,36,4,বিখ্যাত,JJ,JJ,JJ,JJ,O
597,File-01,36,5,সব,JJ,QF,JJ,JJ,O
598,File-01,36,6,মিষ্টির,JJ,Unk,JJ,JJ,O
599,File-01,36,7,নাম,NN,NN,NN,NN,PER
600,File-01,36,8,নিয়ে,PSP,PSP,PSP,PSP,O
601,File-01,36,9,তৈরি,JJ,NN,NN,JJ,O
602,File-01,36,10,করা,VM,VM,VM,VM,O
603,File-01,36,11,হয়েছে,VM,VAUX,VAUX,VM,O
604,File-01,36,12,আরেকটি,CD,Unk,CD,CD,O
605,File-01,36,13,মৌলিক,JJ,Unk,Unk,JJ,O
606,File-01,36,14,গানটি,NN,Unk,NN,NN,PER
607,File-01,36,15,।,PU,Unk,PU,PU,O
608,File-01,37,1,বিগত,JJ,Unk,JJ,JJ,O
609,File-01,37,2,পাঁচ,CD,QC,QC,CD,O
610,File-01,37,3,দশকের,CD,Unk,CD,CD,O
611,File-01,37,4,পাঁচ,CD,QC,CD,CD,O
612,File-01,37,5,জনপ্রিয়,JJ,Unk,JJ,JJ,O
613,File-01,37,6,নায়িকা,NN,Unk,Unk,NN,PER
614,File-01,37,7,শবনম,NNP,Unk,NNP,NNP,PER
615,File-01,37,8,",",PU,SYM,PU,PU,O
616,File-01,37,9,ববিতা,NNP,Unk,Unk,NNP,PER
617,File-01,37,10,",",PU,SYM,SYM,PU,O
618,File-01,37,11,অঞ্জু,NNP,Unk,Unk,NNP,PER
619,File-01,37,12,ঘোষ,NNP,XC,XC,NNP,PER
620,File-01,37,13,",",PU,SYM,PU,PU,O
621,File-01,37,14,মৌসুমী,NNP,JJ,NNP,NNP,PER
622,File-01,37,15,",",PU,SYM,SYM,PU,O
623,File-01,37,16,ও,CC,CC,CC,CC,O
624,File-01,37,17,মাহিয়া,NNP,Unk,NNP,NNP,PER
625,File-01,37,18,মাহির,NNP,Unk,NNP,NNP,PER
626,File-01,37,19,জনপ্রিয়,JJ,Unk,Unk,JJ,O
627,File-01,37,20,বিভিন্ন,JJ,JJ,JJ,JJ,O
628,File-01,37,21,সিনেমার,NN,Unk,Unk,NN,PER
629,File-01,37,22,গানের,NN,NN,NN,NN,PER
630,File-01,37,23,কোলাজ,NN,Unk,NN,NN,PER
631,File-01,37,24,করে,PSP,VM,PSP,PSP,O
632,File-01,37,25,আলাদাভাবে,JJ,Unk,Unk,JJ,O
633,File-01,37,26,৩টি,CD,Unk,CD,CD,O
634,File-01,37,27,নৃত্য,NN,Unk,Unk,NN,PER
635,File-01,37,28,পরিবেশন,NN,Unk,Unk,NN,PER
636,File-01,37,29,করেছেন,VM,VM,VM,VM,O
637,File-01,37,30,এ,JJ,DEM,JJ,JJ,O
638,File-01,37,31,সময়ের,NN,NN,NN,NN,PER
639,File-01,37,32,জনপ্রিয়,JJ,Unk,JJ,JJ,O
640,File-01,37,33,তিন,CD,QC,QC,CD,O
641,File-01,37,34,চিত্রনায়িকা,NN,Unk,Unk,NN,PER
642,File-01,37,35,নুসরাত,NNP,Unk,Unk,NNP,PER
643,File-01,37,36,ফারিয়া,NNP,Unk,Unk,NNP,PER
644,File-01,37,37,",",PU,SYM,PU,PU,O
645,File-01,37,38,মাহিয়া,NNP,Unk,NNP,NNP,PER
646,File-01,37,39,মাহি,NNP,Unk,NNP,NNP,PER
647,File-01,37,40,ও,CC,CC,CC,CC,O
648,File-01,37,41,বিদ্যা,NNP,Unk,Unk,NNP,PER
649,File-01,37,42,সিনহা,NNP,Unk,NNP,NNP,PER
650,File-01,37,43,মিম,NNP,Unk,NNP,NNP,PER
651,File-01,37,44,।,PU,Unk,Unk,PU,O
652,File-01,38,1,বাংলাদেশের,NN,Unk,Unk,NN,LOC
653,File-01,38,2,নির্মাতা,NN,Unk,NN,NN,PER
654,File-01,38,3,আশফাক,NN,Unk,Unk,NN,PER
655,File-01,38,4,নিপুণের,JJ,Unk,Unk,JJ,O
656,File-01,38,5,ওয়েব,NN,Unk,NN,NN,O
657,File-01,38,6,সিরিজ,NN,Unk,Unk,NN,O
658,File-01,38,7,‘,PU,SYM,SYM,PU,O
659,File-01,38,8,মহানগর,NN,Unk,Unk,NN,O
660,File-01,38,9,’,PU,Unk,Unk,PU,O
661,File-01,38,10,দুই,CD,QC,CD,CD,O
662,File-01,38,11,বাংলাতেই,NN,Unk,Unk,NN,O
663,File-01,38,12,প্রশংসিত,JJ,Unk,Unk,JJ,O
664,File-01,38,13,হচ্ছে,VM,VM,VM,VM,O
665,File-01,38,14,।,PU,Unk,Unk,PU,O
666,File-01,39,1,অনলাইন,JJ,Unk,Unk,JJ,O
667,File-01,39,2,স্ট্রিমিং,NN,Unk,Unk,NN,O
668,File-01,39,3,‘,CD,SYM,CD,CD,O
669,File-01,39,4,হইচই,NN,Unk,NN,NN,O
670,File-01,39,5,’,PU,Unk,Unk,PU,O
671,File-01,39,6,-,PU,SYM,PU,PU,O
672,File-01,39,7,এ,PRP,DEM,DEM,PRP,O
673,File-01,39,8,মুক্তি,NN,Unk,NN,NN,O
674,File-01,39,9,পাওয়া,VM,VM,VM,VM,O
675,File-01,39,10,এই,PRP,DEM,DEM,PRP,O
676,File-01,39,11,ওয়েব,NN,Unk,Unk,NN,O
677,File-01,39,12,সিরিজ,NN,Unk,Unk,NN,O
678,File-01,39,13,নিয়ে,JJ,VM,JJ,JJ,O
679,File-01,39,14,দেশ,NN,XC,XC,NN,O
680,File-01,39,15,-,PU,SYM,PU,PU,O
681,File-01,39,16,বিদেশের,NN,NN,NN,NN,O
682,File-01,39,17,অনেকেই,JJ,Unk,JJ,JJ,O
683,File-01,39,18,প্রশংসা,NN,Unk,Unk,NN,O
684,File-01,39,19,করছেন,VM,Unk,VM,VM,O
685,File-01,39,20,।,PU,Unk,PU,PU,O
686,File-01,40,1,সেই,PRP,DEM,PRP,PRP,O
687,File-01,40,2,প্রশংসার,NN,Unk,NN,NN,O
688,File-01,40,3,পালে,VM,Unk,VM,VM,O
689,File-01,40,4,নতুন,JJ,JJ,JJ,JJ,O
690,File-01,40,5,করে,VM,VM,VM,VM,O
691,File-01,40,6,হাওয়া,NN,Unk,NN,NN,O
692,File-01,40,7,লাগালেন,VM,Unk,VM,VM,O
693,File-01,40,8,পশ্চিমবঙ্গের,NN,NNP,NN,NN,LOC
694,File-01,40,9,সুপারস্টার,NN,Unk,Unk,NN,O
695,File-01,40,10,প্রসেনজিৎ,NNP,Unk,Unk,NNP,PER
696,File-01,40,11,চ্যাটার্জি,NNP,Unk,NNP,NNP,PER
697,File-01,40,12,।,PU,Unk,Unk,PU,O
698,File-01,41,1,কিছুক্ষণ,NN,Unk,NN,NN,O
699,File-01,41,2,আগে,RB,NST,NST,RB,O
700,File-01,41,3,ভারতের,NNP,NNP,NNP,NNP,O
701,File-01,41,4,কিংবদন্তি,NN,Unk,NN,NN,O
702,File-01,41,5,অভিনেতা,NN,Unk,Unk,NN,O
703,File-01,41,6,প্রসেনজিৎ,NNP,Unk,Unk,NNP,PER
704,File-01,41,7,চ্যাটার্জি,NNP,Unk,NNP,NNP,PER
705,File-01,41,8,স্বয়ং,JJ,Unk,JJ,JJ,O
706,File-01,41,9,আমাকে,PRP,PRP,PRP,PRP,O
707,File-01,41,10,কল,NN,Unk,NN,NN,O
708,File-01,41,11,করে,VM,VM,VM,VM,O
709,File-01,41,12,‘,PU,SYM,PU,PU,O
710,File-01,41,13,মহানগর,NN,Unk,NN,NN,O
711,File-01,41,14,’,PU,Unk,PU,PU,O
712,File-01,41,15,র,PSP,RP,RP,PSP,O
713,File-01,41,16,ভূয়সী,NN,Unk,Unk,NN,O
714,File-01,41,17,প্রশংসা,NN,Unk,NN,NN,O
715,File-01,41,18,করেছেন,VM,VM,VM,VM,O
716,File-01,41,19,।,PU,Unk,Unk,PU,O
717,File-01,42,1,তিনি,PRP,PRP,PRP,PRP,O
718,File-01,42,2,আরও,RB,QF,RB,RB,O
719,File-01,42,3,লিখেছেন,VM,VM,VM,VM,O
720,File-01,42,4,",",PU,SYM,SYM,PU,O
721,File-01,42,5,প্রসেনজিৎ,NNP,Unk,NNP,NNP,PER
722,File-01,42,6,ওই,NNP,DEM,NNP,NNP,O
723,File-01,42,7,সিরিজে,NN,Unk,Unk,NN,O
724,File-01,42,8,মোশাররফ,NNP,Unk,NNP,NNP,PER
725,File-01,42,9,করিমের,NNP,Unk,NNP,NNP,PER
726,File-01,42,10,অভিনয়েরও,NN,Unk,Unk,NN,O
727,File-01,42,11,অনেক,JJ,QF,JJ,JJ,O
728,File-01,42,12,প্রশংসা,NN,Unk,NN,NN,O
729,File-01,42,13,করেছেন,VM,VM,VM,VM,O
730,File-01,42,14,।,PU,Unk,Unk,PU,O
731,File-01,43,1,অডিও,NN,Unk,Unk,NN,O
732,File-01,43,2,বার্তায়,NN,Unk,Unk,NN,O
733,File-01,43,3,প্রসেনজিৎ,NNP,Unk,NNP,NNP,PER
734,File-01,43,4,বলেছেন,VM,VM,VM,VM,O
735,File-01,43,5,",",PU,SYM,PU,PU,O
736,File-01,43,6,‘,PU,SYM,PU,PU,O
737,File-01,43,7,নাম্বার,NN,Unk,Unk,NN,O
738,File-01,43,8,জোগাড়,NN,Unk,Unk,NN,O
739,File-01,43,9,করে,VM,VM,VM,VM,O
740,File-01,43,10,আমি,PRP,PRP,PRP,PRP,O
741,File-01,43,11,নিজে,PRP,PRP,PRP,PRP,O
742,File-01,43,12,থেকেই,PSP,PSP,PSP,PSP,O
743,File-01,43,13,আশফাক,NNP,Unk,Unk,NNP,PER
744,File-01,43,14,নিপুণকে,NNP,Unk,NNP,NNP,PER
745,File-01,43,15,ফোন,NN,Unk,Unk,NN,O
746,File-01,43,16,করেছি,VM,Unk,Unk,VM,O
747,File-01,43,17,অভিনন্দন,NN,Unk,NN,NN,O
748,File-01,43,18,জানানোর,VM,Unk,Unk,VM,O
749,File-01,43,19,জন্য,PSP,PSP,PSP,PSP,O
750,File-01,43,20,।,PU,Unk,PU,PU,O
751,File-01,44,1,বিশেষ,JJ,JJ,JJ,JJ,O
752,File-01,44,2,করে,VM,VM,VM,VM,O
753,File-01,44,3,",",PU,SYM,PU,PU,O
754,File-01,44,4,করিম,NNP,Unk,NNP,NNP,PER
755,File-01,44,5,ভাইয়ের,NNP,NN,NN,NNP,O
756,File-01,44,6,(,PU,SYM,SYM,PU,O
757,File-01,44,7,মোশাররফ,NNP,Unk,NNP,NNP,PER
758,File-01,44,8,করিম,NNP,Unk,NNP,NNP,PER
759,File-01,44,9,),PU,SYM,SYM,PU,O
760,File-01,44,10,অভিনয়,NN,Unk,NN,NN,O
761,File-01,44,11,আমি,PRP,PRP,PRP,PRP,O
762,File-01,44,12,আগেও,RB,NST,NST,RB,O
763,File-01,44,13,দেখেছি,VM,Unk,VM,VM,O
764,File-01,44,14,",",PU,SYM,PU,PU,O
765,File-01,44,15,ওসি,NNP,Unk,Unk,NNP,O
766,File-01,44,16,চরিত্রে,NN,Unk,Unk,NN,O
767,File-01,44,17,দুর্দান্ত,JJ,Unk,JJ,JJ,O
768,File-01,44,18,অভিনয়,NN,Unk,Unk,NN,O
769,File-01,44,19,করেছেন,VM,VM,VM,VM,O
770,File-01,44,20,তিনি,PRP,PRP,PRP,PRP,O
771,File-01,44,21,।,PU,Unk,PU,PU,O
772,File-01,45,1,দুই,CD,QC,CD,CD,O
773,File-01,45,2,বাংলার,JJ,NN,NN,JJ,LOC
774,File-01,45,3,মধ্যে,PSP,NST,PSP,PSP,O
775,File-01,45,4,এমন,JJ,PRP,JJ,JJ,O
776,File-01,45,5,একজন,CD,NN,NN,CD,O
777,File-01,45,6,ভালো,JJ,JJ,JJ,JJ,O
778,File-01,45,7,অভিনেতা,NN,Unk,NN,NN,O
779,File-01,45,8,আছেন,VM,Unk,Unk,VM,O
780,File-01,45,9,এটা,PRP,PRP,PRP,PRP,O
781,File-01,45,10,ভেবেও,VM,Unk,Unk,VM,O
782,File-01,45,11,আমি,PRP,PRP,PRP,PRP,O
783,File-01,45,12,গর্বিত,JJ,Unk,Unk,JJ,O
784,File-01,45,13,হচ্ছি,VM,Unk,VM,VM,O
785,File-01,45,14,।,PU,Unk,Unk,PU,O
786,File-01,45,15,’,PU,Unk,PU,PU,O
787,File-01,46,1,আশা,NN,NN,NN,NN,O
788,File-01,46,2,করবো,VM,VM,VM,VM,O
789,File-01,46,3,বড়,JJ,JJ,JJ,JJ,O
790,File-01,46,4,পর্দায়,NN,Unk,Unk,NN,O
791,File-01,46,5,জন্য,PSP,PSP,PSP,PSP,O
792,File-01,46,6,খুব,JJ,INTF,INTF,JJ,O
793,File-01,46,7,শিগগিরই,RB,Unk,RB,RB,O
794,File-01,46,8,সিনেমা,NN,Unk,NN,NN,O
795,File-01,46,9,বানাবেন,VM,Unk,VM,VM,O
796,File-01,46,10,নিপুণ,JJ,Unk,JJ,JJ,PER
797,File-01,46,11,।,PU,Unk,Unk,PU,O
798,File-01,47,1,এই,DT,DEM,DT,DT,O
799,File-01,47,2,ওয়েব,NN,Unk,NN,NN,O
800,File-01,47,3,সিরিজে,NN,Unk,NN,NN,O
801,File-01,47,4,অভিনয়,NN,Unk,NN,NN,O
802,File-01,47,5,করেছেন,VM,VM,VM,VM,O
803,File-01,47,6,মোশাররফ,NNP,Unk,Unk,NNP,PER
804,File-01,47,7,করিম,NNP,Unk,Unk,NNP,PER
805,File-01,47,8,",",PU,SYM,PU,PU,O
806,File-01,47,9,মোস্তাফিজুর,NNP,Unk,Unk,NNP,PER
807,File-01,47,10,নূর,NNP,Unk,Unk,NNP,PER
808,File-01,47,11,ইমরান,NNP,Unk,Unk,NNP,PER
809,File-01,47,12,",",PU,SYM,SYM,PU,O
810,File-01,47,13,জাকিয়া,NNP,Unk,NNP,NNP,PER
811,File-01,47,14,বারি,NNP,Unk,Unk,NNP,PER
812,File-01,47,15,মম,NNP,Unk,Unk,NNP,PER
813,File-01,47,16,",",PU,SYM,PU,PU,O
814,File-01,47,17,লুৎফর,NNP,Unk,Unk,NNP,PER
815,File-01,47,18,রহমান,NNP,Unk,Unk,NNP,PER
816,File-01,47,19,জর্জ,NNP,Unk,NNP,NNP,PER
817,File-01,47,20,",",PU,SYM,PU,PU,O
818,File-01,47,21,শাহেদ,NNP,Unk,NNP,NNP,PER
819,File-01,47,22,আলী,NNP,Unk,Unk,NNP,PER
820,File-01,47,23,",",PU,SYM,SYM,PU,O
821,File-01,47,24,শ্যামল,NNP,Unk,Unk,NNP,PER
822,File-01,47,25,মাওলা,NNP,Unk,NNP,NNP,PER
823,File-01,47,26,",",PU,SYM,PU,PU,O
824,File-01,47,27,খাইরুল,NNP,Unk,Unk,NNP,PER
825,File-01,47,28,বাসার,NNP,Unk,Unk,NNP,PER
826,File-01,47,29,",",PU,SYM,SYM,PU,O
827,File-01,47,30,নাসির,NNP,Unk,NNP,NNP,PER
828,File-01,47,31,উদ্দিন,NNP,Unk,Unk,NNP,PER
829,File-01,47,32,খান,NNP,NN,NNP,NNP,PER
830,File-01,47,33,",",PU,SYM,SYM,PU,O
831,File-01,47,34,নিশাত,NNP,Unk,Unk,NNP,PER
832,File-01,47,35,প্রিয়ম,NNP,Unk,NNP,NNP,PER
833,File-01,47,36,",",PU,SYM,SYM,PU,O
834,File-01,47,37,রুকাইয়া,NNP,Unk,Unk,NNP,PER
835,File-01,47,38,জাহান,NNP,Unk,NNP,NNP,PER
836,File-01,47,39,চমক,NNP,Unk,NNP,NNP,PER
837,File-01,47,40,প্রমুখ,NNP,Unk,NNP,NNP,O
838,File-01,47,41,।,PU,Unk,Unk,PU,O
839,File-01,48,1,‘,PU,SYM,PU,PU,O
840,File-01,48,2,ডাকঘর,NN,Unk,NN,NN,O
841,File-01,48,3,নামের,NN,Unk,NN,NN,O
842,File-01,48,4,একটি,CD,QC,CD,CD,O
843,File-01,48,5,মঞ্চ,NN,Unk,NN,NN,O
844,File-01,48,6,নাটক,NN,Unk,NN,NN,O
845,File-01,48,7,দিয়ে,PSP,PSP,PSP,PSP,O
846,File-01,48,8,তিনি,PRP,PRP,PRP,PRP,O
847,File-01,48,9,প্রথম,JJ,QO,QO,JJ,O
848,File-01,48,10,অভিনয়,NN,Unk,Unk,NN,O
849,File-01,48,11,দক্ষতার,NN,Unk,Unk,NN,O
850,File-01,48,12,প্রমাণ,NN,NN,NN,NN,O
851,File-01,48,13,দিয়েছিলেন,VM,Unk,Unk,VM,O
852,File-01,48,14,।,PU,Unk,Unk,PU,O
853,File-01,49,1,অভিনয়,NN,Unk,Unk,NN,O
854,File-01,49,2,জীবনের,NN,NN,NN,NN,O
855,File-01,49,3,এ,DT,DEM,DEM,DT,O
856,File-01,49,4,পর্যায়ে,NN,Unk,Unk,NN,O
857,File-01,49,5,এসে,VM,VM,VM,VM,O
858,File-01,49,6,তিনি,PRP,PRP,PRP,PRP,O
859,File-01,49,7,বঙ্গবন্ধু,NNP,Unk,Unk,NNP,PER
860,File-01,49,8,শেখ,NNP,Unk,NNP,NNP,PER
861,File-01,49,9,মুজিবুর,NNP,Unk,Unk,NNP,PER
862,File-01,49,10,রহমানের,NNP,Unk,Unk,NNP,O
863,File-01,49,11,চরিত্রে,NN,Unk,NN,NN,O
864,File-01,49,12,অভিনয়ের,NN,Unk,Unk,NN,O
865,File-01,49,13,সুযোগ,NN,Unk,Unk,NN,O
866,File-01,49,14,পেয়েছেন,VM,VM,VM,VM,O
867,File-01,49,15,।,PU,Unk,Unk,PU,O
